m1,m10,m100,m1000,m1002,m1003,m1004,m1005,m1006,m1007,m1008,m1009,m101,m1010,m1011,m1012,m1013,m1014,m1015,m1016,m1017,m1018,m1019,m102,m1020,m1021,m1022,m1023,m1024,m1025,m1026,m1027,m1028,m1029,m103,m1030,m1031,m1032,m1033,m1034,m1035,m1036,m1037,m1038,m1039,m104,m1040,m1041,m1042,m1043,m1044,m1046,m1047,m1049,m105,m1050,m1051,m1053,m1054,m1055,m1056,m1057,m1058,m1059,m106,m1060,m1061,m1062,m1063,m1064,m1066,m1067,m1068,m1069,m107,m1070,m1071,m1073,m1076,m1077,m1078,m1079,m108,m1080,m1081,m1082,m1083,m1084,m1085,m1086,m1087,m1088,m1089,m1090,m1091,m1092,m1093,m1094,m1095,m1096
0.3451175948095276,0.49565035446689404,0.8505913783713637,,,0.47853788618627485,0.3268615969561182,0.7933758290978064,0.6420290306547846,0.6652749164980141,,0.3855430895384754,0.5978433799380596,0.49375794674167117,0.6045785403648639,0.5637175745324733,0.742221847836656,0.7335475433426152,0.7682385739769035,0.6146678749045946,0.7857653070204204,0.4544696263990322,0.422368283051311,,0.540855525230944,0.8212064161437735,0.4012452136527658,0.481296095653864,0.5236847213208432,0.5737240909522219,,0.5826985664796905,0.5599222972554568,0.38101281325905045,0.4865550021751458,0.7241905696824403,0.3892967177484194,0.3026618989478168,0.2959767453720618,0.894018140267909,0.5512638957114816,0.43124903342116094,0.45152052041785334,,,0.48516118769403666,,0.34592836902965757,0.5543290401790891,0.1950179686952105,0.1541813665983332,1.0,0.34298255689603807,0.5721355268607317,0.5908840926623429,0.3265609006160497,0.3374685326105491,0.13931695289126272,0.6577079625587047,0.6987638100043372,,0.6841131598501392,,0.3537214303042238,,0.5203007777504421,0.5608255488710756,,,0.6227864885744521,0.3154352387092473,0.7546571858533785,0.3981396801821835,0.46672914640126467,0.7095730848837212,,,0.4528054032668872,0.5467696493753548,0.4739450150859946,0.3773743028708264,0.38638387555505027,,0.3575124425862528,0.3788104029644631,0.47118891957719367,0.5949353711672397,0.27630812157465773,0.36023384845091144,0.354177935473009,0.9017619207652547,0.5817893431701947,0.450963648071813,0.3843531250458093,0.48518829121750867,0.3949843073349259,0.5461665367635843,0.21896534818181518,0.31267741797267,0.5604958480237926
0.32303517932496895,0.40668330273650916,0.5478517381486046,0.6553079982235888,,0.5846181316697332,0.6827480077927639,0.6961080467632017,0.49011896221947704,0.6616587120023448,0.3855430895384754,,0.21119915727814098,0.591696289569232,0.7982960463375788,0.4096900838966562,0.4778934824236839,0.690827126347468,0.639530419195895,0.699212686819129,0.545618896233434,0.7763841854446916,0.4361470918060282,0.741184143117176,0.6142121777183435,0.6303053783282151,0.43061818636285026,0.32853881492599313,0.6006572215796526,0.4510943623288717,,0.5427878227002072,0.3974182747039432,0.4370847605600616,0.7724725550581123,0.6209068581772063,0.5906785977682085,0.5181069648049057,0.5853484281997106,0.46598031169663434,0.4560470572272825,0.3068809986986865,0.5450164227033574,,,0.4103242514383325,0.5381868811492757,0.33485660138266504,0.4564370378030581,0.8206153679979626,0.6506381615216186,0.5295226790066854,0.4406620396493967,0.4822613500695263,0.5765680492754613,0.3294909321078341,0.5154459850613655,0.9775543308378979,0.26980650961149877,0.7331441752514154,0.5978604352771264,0.6742296837545011,,0.5334699490196315,,0.4557101425205487,0.45933676754032204,,0.7832880163708102,0.5990729204182311,0.4588957304174861,0.6154653776395349,0.1189093459867267,0.24375762231358883,0.5319589925412153,,,0.4275057757501675,,0.3992590928477731,0.35418650089958137,0.3184010499816571,,0.39074136413985705,0.4833770829626464,0.41105628846975645,0.6048141201647462,0.2829544992985211,0.46737641576477446,0.35446697514744674,0.7211288283402011,0.5116438748513326,0.3567228163526961,0.3531414330542856,0.5082308208167807,0.5017519926072189,0.4142475992348373,0.5021597694903697,0.3645455201551119,0.4095050466241808
0.4377199495325036,0.43414208099975937,0.5169550448344626,0.07395425757609386,0.6158154671225111,0.5678847416614722,0.280523153035517,0.24568660551316074,0.3944686701828624,0.2958776073790055,0.5978433799380596,0.21119915727814098,,0.24868679279132871,0.1392033469476714,0.39075892307750204,0.506207567805194,0.39913227953394065,0.37226758013298267,0.2557419444655733,0.3690259440539998,0.3339573356432639,0.6256120385003943,0.17375573348836398,0.4293568596505242,0.21468804114695067,0.48383251950880185,0.5139682624649876,0.16860741376762184,0.27384407818969136,,0.4920585262582033,0.39939602841642785,0.47701325758634655,0.40327211603248353,0.42538304406606203,0.5191352625946123,0.5232993870824707,0.42902468920586956,0.5388668140419038,0.34710545688052175,0.5406156882189128,0.34489822284294713,0.6948400271531056,,0.5121015864695122,,0.3914485857106569,0.44358220977262924,0.5620234553808575,0.22145712542230694,0.7763626694843428,0.45600021798825247,0.2827833462982312,0.3964812225139577,0.45746088752160297,0.5125969802084391,0.414779556932386,0.440822388924317,,0.50216859802756,0.5415852586993899,,0.4252586307988685,0.15668326610750288,0.5387629523120722,0.5662544149292268,,0.031225581703879957,0.44514415821972714,0.3168181815456026,,0.042465476992718854,0.49630242081852,0.4966884697869592,,,0.5599349514908525,,0.6139398072341266,0.6655732973878812,0.6107443643048729,,0.6055103490156986,0.40393000244024435,0.39176123169644306,0.522827229800339,0.4864487171863371,0.7052133276136144,0.37168217897755984,,0.45572810123894325,0.6387727969727323,0.5307037505604115,0.3344986267745075,0.3895745035111289,0.42022007406275674,0.5588224582931582,0.5639406673286368,0.5592945911903
0.39927622974464677,0.5405294584198564,0.4774900552465036,0.21834259465695766,,0.6207456589634226,0.6132739700692285,0.6931433681120499,0.6315982230622272,0.6877799656195321,0.49375794674167117,0.591696289569232,0.24868679279132871,,0.840819164085178,0.48287405962908586,0.5417134818149592,0.552345606032979,0.5890891254217695,0.6646318819450417,0.5092260363547327,0.6949425676893227,0.44154362745068565,0.7748812368084765,0.5539163405888102,0.7118272852245844,0.3899173917927703,0.46913839664084866,0.34177035730834215,0.37932543229134374,0.3065579015572675,0.5570913467158316,0.4340533489272692,0.40832903869413384,0.8769884973790921,0.6492129732565041,0.5572891778629339,0.33580693797685507,0.4917510785251755,0.27930326306620745,0.3714989814637365,0.4591519879174677,0.5274169295997352,,,0.45811557050021795,0.5381868811492757,0.1894130585356923,0.5682722612318373,0.4833723585674097,0.7990264380874272,0.2521411451377394,0.4312842912987149,0.6019071341899417,0.5877505737067995,0.40680604658780617,0.5768401490946826,0.1297892869401467,0.23730210580140504,0.5879127534092858,0.6141447418510287,0.33633678137804845,,0.5195254428689174,,0.465637015148995,0.43168593574052505,,0.5613523840197215,0.5510674856220706,0.581835278531438,0.022093304572532613,0.23781080392449605,0.23905832146756179,0.5254145767640115,,,0.43038210756120787,0.21433079140639927,0.484372110860819,0.29467195967303894,0.3475510400906572,,0.363381171140378,0.4782612692367987,0.3988844628670728,0.5877306243818312,0.32166318387813136,0.378746298651183,0.31854357248883,0.13814927871642618,0.4353416350025323,0.4117837783809014,0.29334478842104533,0.49355504430502556,0.511274749893046,0.49657132304442814,0.44002842642552303,0.492790481906366,0.42526592073544056
0.22598210852076345,0.6200394648402776,0.41648615957560997,,,0.7272509993841104,0.6135062413723031,0.7423325030911847,0.4959655895284259,0.8221443570670193,0.6045785403648639,0.7982960463375788,0.1392033469476714,0.840819164085178,,0.43701406684853783,0.5565930966510432,0.4895759958045826,0.5865520053589618,0.7942615692040038,0.4383404096014283,0.8758499298440008,0.28407322460022566,0.8885064829746555,0.6705322521803423,0.7705063971309238,0.35902843230813986,0.24877928132813332,0.5781513413945853,0.4533517008465444,,0.717389067125906,0.3663911368499865,0.31467834645105824,0.49853533036206227,0.7688706049307619,0.6386198460098885,0.3268729011377166,0.4543221524334572,0.30161129585809815,0.2503781555065594,0.2529059708153045,0.6692124944380745,,,0.5245875488409055,,0.12476150654337653,0.3687960423017837,0.8268945825564753,0.08524248849443777,0.07036774157225117,0.4008827211946956,0.587424267807217,0.6392683377012112,0.14210851367298455,0.2486076935922793,0.5325258772866343,0.04358491848178492,0.23059161086004348,,0.2912448276093174,,0.5045607679247713,,0.41073977987991905,0.3982183597614608,,,0.7075165981019915,0.6211239051423617,,,0.1874265304599999,0.7106433016417177,,,0.3084706475296187,,0.3154945593549251,0.3672898589547954,0.28146603809554865,,0.3213713559702218,0.504260096526943,0.3099323693298156,0.7617182850415589,0.21102446627647498,0.32654733994570245,0.16915017160426493,0.9999999999999999,0.5655468647924898,0.28548138970190556,0.25386197379136,0.7146253701862846,0.5644325995476952,0.49379255863933486,0.3844713000308994,0.3137927124371963,0.3285745300342946
0.5639110113077207,0.4359762197533347,0.24853908490435,0.5342124879628708,,0.3159724153530671,0.22695885616025047,0.21970501501821516,0.20816192306119707,0.4104003821697847,0.5637175745324733,0.4096900838966562,0.39075892307750204,0.48287405962908586,0.43701406684853783,,0.5340012719747204,0.4828357379714986,0.5912978256780745,0.530697438432531,0.6454199388911813,0.36614472170800305,0.505215875537888,0.20561581372918847,0.4444290158414125,0.35783269786628735,0.552218142376073,0.4504382451480544,0.4481089215914518,0.4617050179352399,0.3933004671245095,0.3337570855984512,0.5919871053142363,0.5981715339056749,0.2877359659733979,0.4860967661116403,0.4851545129302736,0.43713329178575194,0.5844015679956008,0.48388553851607796,0.4931830889992277,0.5872775376941574,0.41794504202006566,,,0.4655862953172687,,0.5545878702767383,0.3812409941828448,0.21740616975855193,0.624952576565815,0.5126439868444418,0.358276255668117,0.40060032667506046,0.41398025727400634,0.6664623098599189,0.38241566604098,0.18670452920387154,0.28668720327999164,0.21383619262053077,0.4077223032954161,0.5744232676725723,,0.4495800443742009,,0.4783462008926286,0.5977190442501685,,0.2987554711590764,0.4029988755020374,0.7165339804297974,0.46456097082773845,0.8488791560715978,0.5614268822082255,0.4112266102508072,,,0.5192747174755221,0.7928591356008243,0.42634760826251356,0.46220541623311473,0.5334972293537855,,0.49713230587682095,0.46132688087669654,0.5290782270926019,0.41896379693916586,0.5785855074259103,0.45313787240295944,0.4677408476269771,0.4287896467257596,0.380574323358046,0.5676550877426775,0.6563600129706111,0.3865810809875043,0.5285098574825975,0.4178388449550757,0.3687484228982034,0.5236365374078293,0.49623572273310473
0.47881834934574746,0.4490278743292886,0.537159277130066,0.22239278422219316,,0.5456344853665427,0.631006076863057,0.6088308377280836,0.47370023609582534,0.5143172987725161,0.742221847836656,0.4778934824236839,0.506207567805194,0.5417134818149592,0.5565930966510432,0.5340012719747204,,0.6112683343030875,0.6179022251471318,0.5582200608779986,0.6061486064800344,0.6023789423848571,0.5592351105690465,0.4293344748086011,0.523764446504161,0.6864081124244777,0.4715507194573455,0.5167271621317835,0.5796203482222716,0.45974479842398114,0.7718143981933123,0.49673480263482633,0.5433130348841124,0.36601378457352163,0.43191659969192275,0.5102535718586756,0.5630986726101864,0.42971741823716847,0.46358144400332285,0.41172693065343136,0.580728803526378,0.46445278498246634,0.4969154588754615,,,0.48668947222396164,,0.47674670060857516,0.5362922444225328,0.4468049587662163,0.6785783525158353,0.4360979443997265,0.44909360660464365,0.37175564024643604,0.43383627747590026,0.549570501245269,0.6039630431171331,0.36898751090889914,0.38674907502758094,0.5035442345599792,0.3323034787930062,0.45849200774509874,,0.44732685486016566,,0.525576395925069,0.4663995474055819,,0.4486446487201498,0.5317587089129427,0.44721761895138945,0.8635464258694903,0.7480977881317639,0.2078093463187214,0.38571594532672204,,,0.5527097195823732,0.5154638251952283,0.3744503864331466,0.30657151231527324,0.3779527416416163,,0.28064869266474757,0.4062292615606314,0.3958709743113096,0.4266451957920874,0.3818912453369589,0.3848226411702065,0.33645204420407726,,0.5855319469628032,0.29638271291643736,0.42264446811601253,0.4818749100657492,0.5374513783773424,0.4094917415610395,0.4101238367798758,0.35232079835017205,0.38733049320084034
0.3452204643149136,0.5114256009293162,0.44990045293502057,,,0.6443518388777485,0.6625221296002864,0.5016170919796686,0.3997766406948645,0.5207536485688201,0.7335475433426152,0.690827126347468,0.39913227953394065,0.552345606032979,0.4895759958045826,0.4828357379714986,0.6112683343030875,,0.7332268725545987,0.618473289559176,0.5512489849113998,0.5398746392915544,0.47935105606851386,0.47713200388523475,0.5972564899105012,0.5786127415223233,0.4139123038260842,0.4181969168183388,0.4770335483661778,0.5049494295325891,0.9486024140183463,0.532907292783247,0.5074282644086185,0.3845357293915403,0.49849986798687435,0.650372619275724,0.46150207082593797,0.4226716433294901,0.547116659591653,0.43653521816015994,0.4468220780265708,0.31227460730414497,0.6950775764075061,,,0.4173072926333215,0.37207977298441425,0.4048312104600455,0.5561521891484935,0.5321409968883555,0.7933185347567666,0.39629267657693606,0.46006196586505155,0.5050476333339048,0.4625352453969056,0.7385497432664968,0.7641905644635569,0.38158722480011054,0.18677210670433558,0.951226780764707,0.36712114350024583,0.48197317728104594,,0.4977978705506641,,0.4872373108217783,0.504169486130054,,0.18808357736643827,0.4276788194152356,0.2699219571905511,0.5507044532076762,0.24241539879363289,0.23248336981044504,0.5428915253697465,,,0.497156089550643,0.3406303019014869,0.48289642679134565,0.3168864145369583,0.37652562968272585,,0.39341916251184605,0.38912097617047553,0.5637404884097749,0.4464644117451616,0.32883435946555944,0.3182696212694859,0.3009663993375315,,0.49874591575555066,0.48115900114187715,0.28776467226660885,0.455367963109533,0.5692795788501581,0.4585979117225559,0.4454946679636904,0.5412867175590835,0.36462765578832707
0.45305701605714754,0.404873545654173,0.6476719683225804,0.9041177408041563,,0.5594282825441906,0.7716100918520483,0.6363708896472875,0.40419735554420705,0.5102752696092904,0.7682385739769035,0.639530419195895,0.37226758013298267,0.5890891254217695,0.5865520053589618,0.5912978256780745,0.6179022251471318,0.7332268725545987,,0.4539688727309151,0.5859159924070964,0.6069069159619462,0.5915021976353966,0.2751512374303035,0.6003112170274673,0.6670323399293647,0.4811683778445503,0.3566350583685042,0.3990448710415893,0.3933589204406124,0.6345937776081487,0.5212290757343235,0.41135993919994407,0.49131735763010864,0.8454935918165247,0.6078184897012284,0.4870765282878656,0.4511672634029468,0.6292427743217301,0.4159652597256639,0.49845898519139287,0.4322673082910057,0.5136731719939178,,,0.47891513662893914,,0.28773374346519587,0.4648745504614385,0.629021016533616,0.9016724771443414,0.49941316336211206,0.431762581364003,0.5054539870118199,0.4709156941112534,0.33418671776019077,0.7733124523657648,0.6559150039967572,0.35775935291092853,0.5974538625061656,0.17715336842889057,0.621588268271577,,0.4026446995542129,,0.4223276365351495,0.48516640008166195,,0.7131662824856486,0.43640895234369537,0.3530662241918405,,,0.7774701722902542,0.4947098056340195,,,0.47917916447030856,,0.35480376451767354,0.33487605995524317,0.39517163826665336,,0.4086667796692087,0.43494276823324846,0.3581571316825616,0.4626384909929178,0.4034737412840381,0.47234489836320803,0.30512404811179467,0.7211288283402011,0.5250267207760757,0.39069803748852205,0.3820653726319434,0.38586969175348346,0.4882778933286082,0.3672725595125932,0.38387330882808995,0.2513391859958082,0.25255362582257546
0.3480896696640404,0.49722925514671734,0.6855465081692267,0.8755086553558049,,0.7891266513364186,0.6647308493125186,0.6739421773581336,0.6925732213165104,0.7435815704438509,0.6146678749045946,0.699212686819129,0.2557419444655733,0.6646318819450417,0.7942615692040038,0.530697438432531,0.5582200608779986,0.618473289559176,0.4539688727309151,,0.5460885838764771,0.7870057872041523,0.43201095466552086,0.5508314703481744,0.6342273699067155,0.7946987273085409,0.45503054488119893,0.35377706070673287,0.5780681881352956,0.5693388579647823,0.4458014763104682,0.5564791045883618,0.3994598831366912,0.38030706787920526,0.4479047063730835,0.5464284975555811,0.5033006254865888,0.43114813807392416,0.5278712864327386,0.38420428776648247,0.4564630034000434,0.3667000518389262,0.5626643706571032,,,0.47531122355208183,,0.3473527207524694,0.34475614135222,0.6374824550350929,0.20284101502625196,0.18600373115842977,0.4199602361011855,0.5917194169090103,0.6160287695956955,0.4488635046861402,0.2359733468189329,0.2128284060480357,0.5575630308723625,0.6376226000545795,0.026195074074576052,0.3589825679454235,,0.5537313954175658,,0.1823837150697052,0.484911550959333,,0.31610446256241304,0.4951176565878245,0.5572243378125963,0.7863964455792295,0.42399964389768513,0.25158195882914414,0.642543748539997,,,0.44572115112861077,0.397752615713821,0.4416005108823002,0.35271081827791706,0.2754645377115825,,0.32106567473182107,0.46792738771990533,0.4494056637782539,0.5989559580770764,0.32052526001420556,0.7548560671942205,0.4064262798555697,0.48837179045818985,0.5103689300977844,0.23237003392069738,0.3156186465023286,0.603019669711917,0.4327926092165973,0.5597952632066145,0.4059377490900513,0.3783392412807949,0.396302525540328
0.4074158916386173,0.44668570040005506,0.44707300249540505,0.396676111240637,,0.5006062243759702,0.2970959570751692,0.4930116041330579,0.4829402908982622,0.5119133295383991,0.7857653070204204,0.545618896233434,0.3690259440539998,0.5092260363547327,0.4383404096014283,0.6454199388911813,0.6061486064800344,0.5512489849113998,0.5859159924070964,0.5460885838764771,,0.6542834588119084,0.5562766303505058,0.29593053519630436,0.5177753885079864,0.5316254158477479,0.4703284775947719,0.4463025164382331,0.520083637895587,0.5152327919384342,0.03652268859201868,0.5572473204846607,0.47392576317099727,0.5430812562081151,0.45250226619372486,0.526772710492844,0.5086791767644733,0.43507696476742486,0.5054468670683261,0.49709429920963527,0.5617094257903967,0.4950422260940966,0.5373069613192456,,,0.5448431524252828,,0.3634449783266217,0.47040977077380286,0.36392788193404,0.323910692935383,0.4076118518131188,0.46255988172010915,0.452057910074028,0.40274307949926164,0.4991483022732291,0.2742423754544866,0.2876697066480865,0.38124713253090714,0.4486643760669328,0.17875376269902726,0.3468642671574689,,0.4662939412472322,,0.33185534183815746,0.38491599911602137,,0.3603389305305543,0.38992324860765937,0.23921490811639096,0.06078341123137909,0.28778977109349646,0.3590556370854352,0.5805386608191493,,,0.5544174079597577,0.4659892696755905,0.43634271140970077,0.5034149074729732,0.3439449826851334,,0.3891792931080596,0.4561884889017707,0.4331481679060862,0.537358976240758,0.46549831312097134,0.5071990240927533,0.3836181045368212,0.37016352463225805,0.5707254682830202,0.42463053228676795,0.4465841094125557,0.4992904015331508,0.5519713210590557,0.43685080017327443,0.40367230790436115,0.38713178596380693,0.365510667397702
0.33302388431011143,0.502760824929285,0.5557788567222216,,,0.5552557843144862,0.5211695768006036,0.5994650480326593,0.6532767048914685,0.5779520622323409,0.4544696263990322,0.7763841854446916,0.3339573356432639,0.6949425676893227,0.8758499298440008,0.36614472170800305,0.6023789423848571,0.5398746392915544,0.6069069159619462,0.7870057872041523,0.6542834588119084,,0.5369496613139945,0.5934861441242867,0.5794810910557355,0.5780027038032876,0.44624045382895405,0.3209741245427028,0.6095060844754087,0.41905301480882945,0.22939249961956193,0.6237607529666619,0.40337429871113045,0.4380078310669981,0.6004977694430294,0.7135349594037359,0.6583085582989361,0.5711492103871173,0.6292343244390618,0.6481493205762986,0.36218693310264427,0.3876988507334067,0.5676981898573624,,,0.3941854917650438,,0.4664485489840912,0.556490541971341,0.5054203647548307,0.34822344709982433,0.4870265731001871,0.5353644526146955,0.5822890227616795,0.7529734067575118,0.24069553290744716,0.24132139282849185,0.5397758047321103,0.5292219459954798,0.21621071966718097,0.39765066280302275,0.5136139648337988,,0.503526023499801,,0.3116952918852398,0.4395982345372411,,0.3260254092561766,0.4015112841744442,0.25073961414753015,0.12063109653309845,0.36329502215448406,0.2967025457061484,0.5332056105413798,,,0.49990349271055085,,0.37029672289954163,0.3425948330268348,0.2836569027583682,0.9320315553729157,0.32719229358933444,0.48715100403805855,0.23784458972047606,0.6097434312561221,0.42194549618158766,0.6061723146785803,0.3242450866426254,0.6066033784573184,0.4932393060310497,0.26861593387477534,0.3744687400789541,0.6623459904874082,0.5979644215151343,0.5090984957100568,0.39362034031339144,0.16920982318059374,0.30465531206516827
0.4680562824731935,0.4335303629874424,0.2847086672831275,0.388139206196852,,0.5163255422726734,0.4240636376079827,0.29592863598638586,0.5496512800935808,0.3510760129763353,0.422368283051311,0.4361470918060282,0.6256120385003943,0.44154362745068565,0.28407322460022566,0.505215875537888,0.5592351105690465,0.47935105606851386,0.5915021976353966,0.43201095466552086,0.5562766303505058,0.5369496613139945,,0.2338308709706674,0.447790965053375,0.3659377640544288,0.5167285940894204,0.6235332846305435,0.3906697363221666,0.4586073113849195,0.5923831543232004,0.47683899978734656,0.4947664387700763,0.5212580252727228,0.36336518066923357,0.33027982760813107,0.5143050275968767,0.5340769933184566,0.5840579695724251,0.3836544491685432,0.5143465414346532,0.5035108602249451,0.4426692964172898,0.666418692079684,,0.3597562776996446,,0.40151137631736794,0.48004417799339233,0.4740293734057406,0.15948610460269552,0.3335468475521295,0.4353059098001357,0.459718548594491,0.49735934341107046,0.5402789003766829,0.515746998671679,0.5870866391600237,0.6375881918003752,0.21827024916483806,0.4228901460772928,0.6320125897603435,,0.30056359060292437,,0.4901099492777207,0.5058292379769161,,0.24702569712830014,0.5126063575173109,0.5555558972839525,0.36399667931598756,0.6527680120294175,0.6915688960092414,0.5315408709797255,,0.5854608772464938,0.519156737106392,0.7060544396178359,0.4016890337499165,0.5113875626897729,0.46590129072242925,,0.45302462494115714,0.46860025701480557,0.46895425442797717,0.39350915709758005,0.5816478428537576,0.5479835331897988,0.5529879117978176,0.9145198483533672,0.45985606875690344,0.4831875096856983,0.5093613175404347,0.49590728857294614,0.43093230547539296,0.43369741207348134,0.44521456224772227,0.4881387009434142,0.5481682373345015
0.17625382088093872,0.575030748461087,0.7172402546806653,0.34029864236838375,,0.7938045323272018,0.49008051268791086,0.8324243932758919,0.8930056342602186,0.7661755580699332,,0.741184143117176,0.17375573348836398,0.7748812368084765,0.8885064829746555,0.20561581372918847,0.4293344748086011,0.47713200388523475,0.2751512374303035,0.5508314703481744,0.29593053519630436,0.5934861441242867,0.2338308709706674,,0.5036128472180467,0.7663705619807085,0.36573901891041605,0.19133524130546764,0.5861946824036299,0.1897107191573389,,0.5490464885532476,0.2469087210743381,0.4688313034736893,0.6421318631071149,0.6817913938325412,0.6159541968465885,0.560620951702584,0.23209881402427196,0.22634435084785898,0.32063902082430407,0.1501167737120105,0.8531025703276127,,,0.5791608516452951,,0.1454747121397586,0.596463971675481,0.6743976085718487,0.5463749345635702,0.3222246488755668,0.6010224422908199,0.6345301913780806,0.6075670638731661,0.40735070142312874,0.35334064933697973,,0.3803788511140372,0.6963942510656069,0.6202170066976663,0.3563476405293618,,0.7106911713022797,,0.4306140559880317,0.5073142321527144,,0.5580892951689017,0.661331705724834,0.42129870938472475,,,,0.44410333374898064,,,0.3300753330439975,,0.20697470654808742,0.3478571664833478,0.28564287080014483,,0.3572952541936029,0.34509483745378117,0.16649029625239065,0.43775382314740763,0.18960324474056028,0.3320763258575491,0.1876724366450519,,0.4693512295106459,0.19305115893467023,0.11518888555908274,0.7368870081704735,0.485444345368107,0.7435244272863405,0.47711928900768835,0.2649960564650493,0.34339204053795946
0.39956358406987313,0.5162885192834455,0.7110324651472214,0.8343755934568643,,0.5976448561061655,0.6782633525018636,0.6084733143821506,0.7481813626379559,0.5952198304825548,0.540855525230944,0.6142121777183435,0.4293568596505242,0.5539163405888102,0.6705322521803423,0.4444290158414125,0.523764446504161,0.5972564899105012,0.6003112170274673,0.6342273699067155,0.5177753885079864,0.5794810910557355,0.447790965053375,0.5036128472180467,,0.6348049326390333,0.4456943367374173,0.37507514079829496,0.3449945088600336,0.4505418667538702,,0.5826885904593055,0.4574425325410139,0.40815045846677434,0.14446954646244736,0.5700083217468432,0.4501086882479648,0.3460376104892815,0.4386784385630296,0.4794997778707665,0.4578806075425639,0.4072141285284432,0.5333392883535104,,,0.5142543665243378,,0.3921577530454282,0.5562282465460578,0.6183380151117217,0.31372230924544897,0.2755360767809785,0.5476065347164889,0.567482107788251,0.548538534555052,0.372262186274234,0.2774968164309353,0.5270911603086069,0.6844789311110275,0.4095433902720239,0.5749470006106856,0.4239978991888124,,0.4250574556642964,,0.396538236066342,0.48654734906398484,,0.3762589741530833,0.5587784385954155,0.43668577041549916,0.6573953254609369,0.5342032367003032,0.4638485716562776,0.4695681372389292,,,0.414038718856434,,0.33697945227881654,0.30427288366225463,0.40032046036943914,,0.3584685475882717,0.39544538723202904,0.37555628599567004,0.3922759552149679,0.3617528650183989,0.48462931180005075,0.42377559774335927,0.13580802494403477,0.5748869727834874,0.3567589119350959,0.40632771129786155,0.6174243917456994,0.4758880650084911,0.4367381553627665,0.40136377758601244,0.3687952314924925,0.39229463528303815
0.2737768029654596,0.49565959215175365,0.8043044182901069,0.9680977842461058,,0.7122973367263097,0.8649476137930261,0.8072170385334241,0.6790237900567111,0.6073991849067635,0.8212064161437735,0.6303053783282151,0.21468804114695067,0.7118272852245844,0.7705063971309238,0.35783269786628735,0.6864081124244777,0.5786127415223233,0.6670323399293647,0.7946987273085409,0.5316254158477479,0.5780027038032876,0.3659377640544288,0.7663705619807085,0.6348049326390333,,0.3797668485535697,0.29870855328226714,0.5272956511682734,0.44066005714815626,0.8027979278819056,0.5033712623430425,0.3283493184467965,0.4075780649892875,0.5226014873870173,0.6572458742898716,0.44473788505596473,0.3459038008548324,0.3827528802962029,0.32091376588920306,0.4953633016937797,0.2766783547290477,0.5348647265372771,,,0.42965929479421905,,0.3970329333220428,0.5222722676624766,0.7010202589786283,0.7364186467277903,0.2950957953268466,0.44988489567820467,0.6746034807078237,0.5924355217301759,0.12052545465746922,0.339703256487237,0.9916508514075831,0.2656043759455552,0.895076510889067,0.29137136912767725,0.36212526274378815,,0.5676427854472713,,0.48601369153071167,0.38336968389452397,,0.7786888022463844,0.711020739525607,0.30985424101121245,0.4360092715085079,0.1207260719718587,0.31409782968740335,0.6010954416095673,,,0.3069899016685375,,0.29136631368908383,0.3641014099550637,0.24424767078956716,,0.34072614334807694,0.37225695919566715,0.4815603366793443,0.6143433309056539,0.28118932724475076,0.33995139616732173,0.17955963972113997,0.0959012197079489,0.6215204364662756,0.23382991235320721,0.24628296522907295,0.5933439352973582,0.45912587484592055,0.5098453176877145,0.4586566443209392,0.42180177195970436,0.43854512171506144
0.5356136179044939,0.46448007327677965,0.3369610205394189,0.7634978282837435,0.4687587282591405,0.444065099219208,0.328772580107639,0.3359082259516034,0.3518891575185988,0.38608820758418516,0.4012452136527658,0.43061818636285026,0.48383251950880185,0.3899173917927703,0.35902843230813986,0.552218142376073,0.4715507194573455,0.4139123038260842,0.4811683778445503,0.45503054488119893,0.4703284775947719,0.44624045382895405,0.5167285940894204,0.36573901891041605,0.4456943367374173,0.3797668485535697,,0.6416908239601511,0.525822439326119,0.5825052046004913,0.5335090018642852,0.3910272469749724,0.6405196799885486,0.6416636351081721,0.40450759003659303,0.41362550591820857,0.44368387255160746,0.5751519330701967,0.5021352719745953,0.4911173034511533,0.5698775275611537,0.4786775298803947,0.4481939029500285,,,0.3426170689332794,0.20243309579891883,0.3140271793954547,0.45001118684259944,0.30948597999577526,0.6117840204366554,0.427947660419678,0.5320391007774179,0.4012407537473664,0.39931699631801276,0.34497794685707717,0.30034840627244297,0.4771965811562084,0.16253966577622997,0.39397932135833785,0.492568694090476,0.4256957041326684,,0.46602019346606804,,0.43049831006907596,0.5439612170997598,,0.2922334091660106,0.3664957500919178,0.5569821966893405,0.4898924892991949,0.8763806401621366,0.6176972397160823,0.5274567868210989,,,0.5162915078244084,0.7869894793597011,0.4069610578680063,0.4905347583946159,0.5145875786176229,0.7795287846975674,0.39887022043642606,0.4832788689777737,0.34511034517252087,0.40648775744288723,0.5611872002279411,0.5120778426760102,0.5647063328682419,0.478550202239044,0.502374933779237,0.47244296152588544,0.5138750791857483,0.38858768900555973,0.44366069958304516,0.5033433587829365,0.39491002750819526,0.44169759818536397,0.4133360862277828
